283577	0.07	0
283628	0.07	0
283679	0.07	0
283730	0.07	0
283782	0.07	0
283832	0.06	0
283883	0.06	0
283934	0.06	0
283985	0.06	0
284037	0.05	0
284087	0.05	0
284138	0.05	0
284189	0.05	0
284240	0.05	0
284292	0.05	0
284342	0.05	0
284393	0.05	0
284444	0.05	0
284495	0.05	0
284547	0.05	0
284597	0.05	0
284648	0.05	0
284699	0.05	0
284750	0.05	0
284802	0.05	0
284852	0.05	0
284903	0.05	0
284954	0.05	0
285005	0.05	0
285057	0.06	0
285107	0.06	0
285158	0.06	0
285209	0.06	0
285260	0.06	0
285312	0.06	0
285363	0.06	0
285413	0.06	0
285464	0.06	0
285515	0.06	0
285566	0.06	0
285618	0.06	0
285668	0.06	0
285719	0.06	0
285770	0.06	0
285821	0.05	0
285873	0.05	0
285923	0.05	0
285974	0.05	0
286025	0.05	0
286076	0.05	0
286128	0.05	0
286178	0.05	0
286229	0.04	0
286280	0.04	0
286331	0.04	0
286383	0.03	0
286433	0.03	0
286484	0.03	0
286535	0.03	0
286586	0.02	0
286638	0.02	0
286688	0.02	0
286739	0.02	0
286790	0.02	0
286841	0.02	0
286893	0.02	0
286943	0.01	0
286994	0.01	0
287045	0.01	0
287096	0.01	0
287148	0.01	0
287198	0.01	0
287249	0.01	0
287300	0.01	0
287351	0.01	0
287403	0.00	0
287453	0.00	0
287504	-0.01	0
287555	-0.01	0
287606	-0.01	0
287657	-0.02	0
287708	-0.02	0
287759	-0.02	0
287810	-0.02	0
287861	-0.02	0
287912	-0.02	0
287964	-0.02	0
288014	-0.02	0
288065	-0.02	0
288116	-0.02	0
288167	-0.03	0
288219	-0.03	0
288269	-0.04	0
288320	-0.04	0
288371	-0.04	0
288422	-0.05	0
288474	-0.05	0
288524	-0.06	0
288575	-0.06	0
288626	-0.07	0
288677	-0.07	0
288729	-0.07	0
288779	-0.07	0
288830	-0.08	0
288881	-0.08	0
288932	-0.08	0
288984	-0.08	0
289035	-0.08	0
289085	-0.08	0
289136	-0.09	0
289187	-0.09	0
289239	-0.09	0
289290	-0.09	0
289340	-0.09	0
289391	-0.10	0
289442	-0.10	0
289494	-0.10	0
289545	-0.10	0
289595	-0.10	0
289646	-0.10	0
289697	-0.10	0
289748	-0.10	0
289800	-0.10	0
289851	-0.10	0
289901	-0.10	0
289952	-0.10	0
290003	-0.10	0
290055	-0.10	0
290106	-0.10	0
290156	-0.10	0
290207	-0.10	0
290258	-0.10	0
290310	-0.10	0
290361	-0.10	0
290411	-0.11	0
290462	-0.11	0
290513	-0.11	0
290565	-0.11	0
290616	-0.11	0
290667	-0.11	0
290717	-0.11	0
290768	-0.11	0
290820	-0.11	0
290871	-0.11	0
290922	-0.11	0
290972	-0.11	0
291023	-0.11	0
291075	-0.11	0
291126	-0.11	0
291177	-0.11	0
291228	-0.11	0
291278	-0.11	0
291330	-0.11	0
291381	-0.11	0
291432	-0.11	0
291483	-0.11	0
291533	-0.11	0
291585	-0.11	0
291636	-0.11	0
291687	-0.11	0
291738	-0.11	0
291789	-0.11	0
291840	-0.11	0
291891	-0.11	0
291942	-0.10	0
291993	-0.10	0
292044	-0.10	0
292094	-0.09	0
292146	-0.09	0
292197	-0.09	0
292248	-0.08	0
292299	-0.08	0
292350	-0.08	0
292401	-0.08	0
292452	-0.08	0
292503	-0.08	0
292554	-0.08	0
292605	-0.08	0
292656	-0.08	0
292707	-0.08	0
292758	-0.08	0
292809	-0.08	0
292860	-0.09	0
292911	-0.09	0
292962	-0.10	0
293013	-0.10	0
293064	-0.10	0
293115	-0.11	0
293167	-0.11	0
293217	-0.11	0
293268	-0.11	0
293319	-0.12	0
293370	-0.12	0
293422	-0.13	0
293472	-0.13	0
293523	-0.13	0
293574	-0.14	0
293625	-0.14	0
293677	-0.14	0
293728	-0.15	0
293778	-0.15	0
293829	-0.16	0
293880	-0.16	0
293932	-0.16	0
293983	-0.16	0
294033	-0.16	0
294084	-0.17	0
294135	-0.17	0
294187	-0.17	0
294238	-0.17	0
294289	-0.17	0
294339	-0.17	0
294390	-0.18	0
294441	-0.18	0
294493	-0.18	0
294544	-0.18	0
294595	-0.19	0
294645	-0.19	0
294696	-0.20	0
294748	-0.20	0
294799	-0.21	0
294850	-0.22	0
294900	-0.22	0
294951	-0.23	0
295003	-0.23	0
295054	-0.23	0
295105	-0.23	0
295155	-0.23	0
295206	-0.23	0
295258	-0.22	0
295309	-0.22	0
295360	-0.22	0
295411	-0.22	0
295461	-0.22	0
295513	-0.21	0
295564	-0.21	0
295615	-0.19	0
295666	-0.17	0
295717	-0.19	0
295768	-0.11	0
295819	-0.14	0
295870	-0.12	0
295921	-0.11	0
295972	-0.10	0
296023	-0.09	0
296074	-0.08	0
296125	-0.07	0
296176	-0.06	0
296227	-0.05	0
296278	-0.05	0
296329	-0.04	0
296380	-0.04	0
296431	-0.03	0
296482	-0.03	0
296534	-0.02	0
296584	-0.02	0
296635	-0.02	0
296686	-0.01	0
296737	-0.01	0
296788	-0.01	0
296839	-0.01	0
296890	0.00	0
296941	0.00	0
296992	0.01	0
297043	0.01	0
297094	0.01	0
297145	0.01	0
297196	0.01	0
297247	0.01	0
297298	0.01	0
297349	0.01	0
297400	0.01	0
297451	0.01	0
297502	0.01	0
297553	0.02	0
297604	0.02	0
297655	0.02	0
297706	0.02	0
297757	0.02	0
297808	0.02	0
297859	0.02	0
297910	0.02	0
297961	0.02	0
298012	0.02	0
298063	0.02	0
298114	0.02	0
298165	0.02	0
298216	0.02	0
298267	0.02	0
298318	0.02	0
298369	0.02	0
298420	0.02	0
298471	0.02	0
298522	0.02	0
298573	0.02	0
298624	0.02	0
298675	0.02	0
298726	0.02	0
298777	0.02	0
298828	0.02	0
298880	0.02	0
298930	0.02	0
298981	0.02	0
299032	0.02	0
299083	0.02	0
299134	0.02	0
299185	0.02	0
299236	0.02	0
299287	0.02	0
299338	0.02	0
299389	0.02	0
299440	0.02	0
299491	0.02	0
299542	0.02	0
299593	0.02	0
299644	0.02	0
299695	0.02	0
299746	0.02	0
299797	0.02	0
299848	0.02	0
299899	0.02	0
299950	0.02	0
300001	0.02	0
300052	0.02	0
300103	0.02	0
300154	0.02	0
300205	0.02	0
300256	0.02	0
300307	0.02	0
300358	0.02	0
300409	0.02	0
300460	0.02	0
300511	0.02	0
300562	0.02	0
300613	0.02	0
300664	0.02	0
300715	0.02	0
300766	0.02	0
300817	0.02	0
300868	0.02	0
300919	0.02	0
300969	0.02	0
301021	0.02	0
301072	0.02	0
301123	0.02	0
301174	0.02	0
301224	0.02	0
301276	0.02	0
301327	0.02	0
301378	0.02	0
301429	0.02	0
301479	0.02	0
301531	0.02	0
301582	0.02	0
301633	0.02	0
301684	0.02	0
301735	0.02	0
301786	0.02	0
301837	0.02	0
301888	0.02	0
301939	0.02	0
301990	0.02	0
302041	0.02	0
302092	0.02	0
302143	0.02	0
302194	0.02	0
302245	0.02	0
302296	0.02	0
302347	0.02	0
302398	0.02	0
302449	0.02	0
302500	0.02	0
302551	0.02	0
302602	0.02	0
302653	0.02	0
302704	0.02	0
302755	0.02	0
302806	0.02	0
302857	0.02	0
302908	0.02	0
302959	0.02	0
303010	0.02	0
303060	0.02	0
303112	0.02	0
303163	0.02	0
303214	0.02	0
303265	0.02	0
303315	0.02	0
303367	0.02	0
303418	0.02	0
303469	0.02	0
303520	0.02	0
303570	0.02	0
303622	0.02	0
303673	0.02	0
303724	0.02	0
303775	0.02	0
303825	0.02	0
303877	0.02	0
303928	0.02	0
303979	0.02	0
304030	0.02	0
304080	0.02	0
304132	0.02	0
304183	0.02	0
304234	0.02	0
304285	0.02	0
304335	0.02	0
304387	0.02	0
304438	0.02	0
304489	0.02	0
304540	0.02	0
304591	0.02	0
304642	0.02	0
304693	0.02	0
304744	0.02	0
304795	0.02	0
304846	0.02	0
304897	0.02	0
304948	0.02	0
304999	0.02	0
305050	0.02	0
305101	0.02	0
305152	0.02	0
305203	0.02	0
305254	0.02	0
305305	0.02	0
305356	0.02	0
305406	0.02	0
305458	0.02	0
305509	0.02	0
305560	0.02	0
305611	0.03	0
305661	0.02	0
305713	0.02	0
305764	0.02	0
305815	0.02	0
305866	0.02	0
305916	0.02	0
305968	0.02	0
306019	0.02	0
306070	0.02	0
306121	0.02	0
306171	0.02	0
306223	0.02	0
306274	0.02	0
306325	0.02	0
306376	0.02	0
306426	0.02	0
306478	0.02	0
306529	0.02	0
306580	0.02	0
306631	0.02	0
306681	0.02	0
306733	0.02	0
306784	0.02	0
306835	0.02	0
306886	0.02	0
306936	0.02	0
306988	0.02	0
307039	0.02	0
307090	0.02	0
307141	0.02	0
307191	0.02	0
307243	0.02	0
307294	0.02	0
307345	0.02	0
307396	0.02	0
307447	0.02	0
307497	0.02	0
307549	0.02	0
307600	0.02	0
307651	0.02	0
307702	0.02	0
307752	0.02	0
307804	0.02	0
307855	0.02	0
307906	0.02	0
307957	0.02	0
308007	0.02	0
308059	0.02	0
308110	0.02	0
308161	0.02	0
308212	0.02	0
308262	0.02	0
308314	0.02	0
308365	0.02	0
308416	0.02	0
308467	0.02	0
308517	0.02	0
308569	0.02	0
308620	0.02	0
308671	0.02	0
308722	0.02	0
308772	0.02	0
308824	0.02	0
308875	0.02	0
308926	0.02	0
308977	0.02	0
309027	0.02	0
309079	0.02	0
309130	0.02	0
309181	0.02	0
309232	0.02	0
309282	0.02	0
309334	0.02	0
309385	0.02	0
309436	0.02	0
309487	0.02	0
309537	0.02	0
309588	0.02	0
309640	0.02	0
309691	0.02	0
309742	0.02	0
309792	0.02	0
309843	0.02	0
309895	0.02	0
309946	0.02	0
309997	0.02	0
310048	0.02	0
310098	0.03	0
310150	0.03	0
310201	0.03	0
310252	0.03	0
310303	0.03	0
310353	0.04	0
310405	0.04	0
310456	0.04	0
310507	0.04	0
310558	0.05	0
310608	0.05	0
310660	0.05	0
310711	0.06	0
310762	0.06	0
310813	0.07	0
310863	0.07	0
310915	0.07	0
310966	0.08	0
311017	0.08	0
311068	0.09	0
311118	0.10	0
311170	0.10	0
311221	0.10	0
311272	0.10	0
311323	0.11	0
311373	0.11	0
311425	0.11	0
311476	0.11	0
311527	0.11	0
311578	0.12	0
311628	0.12	0
311680	0.12	0
311731	0.13	0
311782	0.13	0
311833	0.13	0
311884	0.13	0
311934	0.14	0
311986	0.14	0
312037	0.14	0
312088	0.14	0
312139	0.14	0
312189	0.14	0
312241	0.14	0
312292	0.15	0
312343	0.15	0
312394	0.15	0
312444	0.15	0
312496	0.15	0
312547	0.15	0
312598	0.15	0
312649	0.15	0
312700	0.15	0
312751	0.15	0
312802	0.15	0
312853	0.15	0
312904	0.15	0
312955	0.15	0
313006	0.16	0
313057	0.16	0
313108	0.16	0
313159	0.16	0
313210	0.16	0
313261	0.15	0
313312	0.14	0
313363	0.14	0
313414	0.13	0
313465	0.13	0
313517	0.14	0
313567	0.14	0
313618	0.14	0
313669	0.14	0
313720	0.13	0
313772	0.13	0
313822	0.13	0
313873	0.13	0
313924	0.13	0
313975	0.13	0
314027	0.13	0
314077	0.13	0
314128	0.13	0
314179	0.13	0
314230	0.13	0
314281	0.14	0
314333	0.14	0
314383	0.14	0
314434	0.15	0
314485	0.15	0
314536	0.16	0
314588	0.16	0
314638	0.16	0
314689	0.16	0
314740	0.16	0
314791	0.16	0
314843	0.16	0
314893	0.16	0
314944	0.16	0
314995	0.16	0
315046	0.15	0
315098	0.15	0
315149	0.14	0
315199	0.14	0
315250	0.14	0
315301	0.14	0
315353	0.14	0
315404	0.14	0
315454	0.13	0
315505	0.13	0
315556	0.11	0
315608	0.11	0
315659	0.10	0
315709	0.09	0
315760	0.08	0
315811	0.07	0
315863	0.07	0
315914	0.06	0
315965	0.05	0
316015	0.05	0
316066	0.04	0
316118	0.04	0
316169	0.04	0
316220	0.04	0
316270	0.03	0
316321	0.03	0
316372	0.02	0
316424	0.03	0
316475	0.02	0
316525	0.03	0
316576	0.04	0
316627	0.05	0
316679	0.05	0
316730	0.05	0
316780	0.05	0
316831	0.05	0
316882	0.05	0
316934	0.06	0
316985	0.07	0
317035	0.07	0
317086	0.07	0
317137	0.07	0
317189	0.08	0
317240	0.08	0
317290	0.09	0
317341	0.09	0
317392	0.10	0
317444	0.10	0
317495	0.10	0
317545	0.11	0
317596	0.11	0
317647	0.12	0
317699	0.11	0
317750	0.12	0
317801	0.12	0
317851	0.13	0
317902	0.13	0
317954	0.13	0
318005	0.13	0
318056	0.13	0
318106	0.13	0
318157	0.13	0
318209	0.14	0
318260	0.14	0
318311	0.14	0
318361	0.14	0
318412	0.14	0
318464	0.14	0
318515	0.15	0
318566	0.15	0
318617	0.15	0
318667	0.15	0
318718	0.15	0
318770	0.16	0
318821	0.16	0
318872	0.16	0
318922	0.16	0
318973	0.16	0
319025	0.16	0
319076	0.16	0
319127	0.16	0
319177	0.16	0
319228	0.17	0
319280	0.16	0
319331	0.16	0
319382	0.16	0
319433	0.16	0
319483	0.16	0
319535	0.16	0
319586	0.16	0
319637	0.16	0
319688	0.15	0
319738	0.15	0
319790	0.14	0
319841	0.13	0
319892	0.12	0
319943	0.11	0
319993	0.11	0
320045	0.10	0
320096	0.10	0
320147	0.08	0
320198	0.08	0
320249	0.07	0
320300	0.07	0
320351	0.06	0
320402	0.06	0
320453	0.05	0
320504	0.05	0
320555	0.05	0
320606	0.04	0
320657	0.04	0
320708	0.04	0
320759	0.04	0
320809	0.04	0
320861	0.04	0
320912	0.04	0
320963	0.05	0
321014	0.05	0
321064	0.05	0
321116	0.05	0
321167	0.06	0
321218	0.07	0
321269	0.07	0
321319	0.08	0
321371	0.08	0
321422	0.09	0
321473	0.09	0
321524	0.10	0
321574	0.10	0
321626	0.10	0
321677	0.11	0
321728	0.11	0
321779	0.11	0
321829	0.11	0
321881	0.12	0
321932	0.12	0
321983	0.12	0
322034	0.13	0
322085	0.13	0
322136	0.13	0
322187	0.13	0
322238	0.13	0
322289	0.13	0
322340	0.13	0
322391	0.14	0
322442	0.14	0
322493	0.14	0
322544	0.14	0
322595	0.14	0
322646	0.14	0
322697	0.13	0
322748	0.14	0
322799	0.14	0
322850	0.14	0
322902	0.13	0
322952	0.13	0
323003	0.13	0
323054	0.13	0
323105	0.13	0
323156	0.13	0
323207	0.13	0
323258	0.13	0
323309	0.13	0
323360	0.13	0
323411	0.13	0
323462	0.13	0
323513	0.13	0
323564	0.12	0
323615	0.12	0
323666	0.12	0
323718	0.12	0
323768	0.12	0
323819	0.12	0
323870	0.12	0
323921	0.12	0
323973	0.12	0
324023	0.12	0
324074	0.12	0
324125	0.12	0
324176	0.12	0
324228	0.11	0
324278	0.11	0
324329	0.11	0
324380	0.11	0
324431	0.11	0
324483	0.11	0
324533	0.11	0
324584	0.11	0
324635	0.10	0
324686	0.10	0
324738	0.09	0
324789	0.08	0
324839	0.08	0
324890	0.08	0
324941	0.07	0
324993	0.07	0
325044	0.06	0
325094	0.05	0
325145	0.05	0
325196	0.05	0
325248	0.04	0
325299	0.04	0
325349	0.04	0
325400	0.04	0
325451	0.03	0
325502	0.03	0
325554	0.03	0
325604	0.03	0
325655	0.02	0
325706	0.03	0
325757	0.03	0
325809	0.04	0
325859	0.04	0
325910	0.04	0
325961	0.04	0
326012	0.04	0
326064	0.04	0
326114	0.05	0
326165	0.05	0
326216	0.05	0
326267	0.06	0
326319	0.06	0
326369	0.07	0
326420	0.07	0
326471	0.07	0
326522	0.07	0
326574	0.07	0
326625	0.08	0
326675	0.08	0
326726	0.08	0
326777	0.08	0
326829	0.08	0
326880	0.08	0
326930	0.08	0
326981	0.08	0
327032	0.08	0
327084	0.08	0
327135	0.08	0
327185	0.08	0
327236	0.08	0
327287	0.08	0
327339	0.08	0
327390	0.08	0
327440	0.08	0
327491	0.07	0
327542	0.07	0
327593	0.07	0
327645	0.07	0
327695	0.07	0
327746	0.07	0
327797	0.07	0
327848	0.07	0
327900	0.06	0
327950	0.06	0
328001	0.06	0
328052	0.05	0
328103	0.05	0
328155	0.05	0
328205	0.05	0
328256	0.05	0
328307	0.05	0
328358	0.04	0
328410	0.04	0
328460	0.04	0
328511	0.04	0
328562	0.04	0
328613	0.04	0
328665	0.04	0
328715	0.04	0
328766	0.03	0
328817	0.03	0
328868	0.03	0
328920	0.03	0
328970	0.03	0
329021	0.03	0
329072	0.03	0
329123	0.02	0
329175	0.02	0
329225	0.02	0
329276	0.02	0
329327	0.02	0
329378	0.02	0
329430	0.02	0
329481	0.02	0
329531	0.02	0
329582	0.02	0
329633	0.02	0
329684	0.01	0
329736	0.01	0
329786	0.01	0
329837	0.01	0
329888	0.01	0
329939	0.01	0
329991	0.01	0
330041	0.01	0
330092	0.01	0
330143	0.01	0
330194	0.01	0
330246	0.01	0
330296	0.01	0
330347	0.01	0
330398	0.01	0
330449	0.01	0
330501	0.01	0
330551	0.01	0
330602	0.01	0
330653	0.02	0
330704	0.01	0
330756	0.01	0
330806	0.01	0
330857	0.01	0
330908	0.01	0
330959	0.01	0
331011	0.01	0
331061	0.01	0
331112	0.01	0
331163	0.01	0
331214	0.01	0
331266	0.01	0
331316	0.01	0
331367	0.01	0
331418	0.01	0
331469	0.01	0
331521	0.01	0
331571	0.01	0
331622	0.01	0
331673	0.01	0
331724	0.01	0
331776	0.01	0
331826	0.01	0
331877	0.01	0
331928	0.01	0
331979	0.01	0
332030	0.01	0
332082	0.01	0
332132	0.01	0
332183	0.01	0
332234	0.01	0
332285	0.01	0
332337	0.01	0
332387	0.01	0
332438	0.01	0
332489	0.01	0
332540	0.01	0
332592	0.01	0
332642	0.01	0
332693	0.01	0
332744	0.01	0
332795	0.01	0
332847	0.01	0
332897	0.01	0
332948	0.01	0
332999	0.01	0
333050	0.01	0
333102	0.01	0
333152	0.01	0
333203	0.01	0
333254	0.01	0
333305	0.01	0
333357	0.01	0
333407	0.01	0
333458	0.01	0
333509	0.01	0
333560	0.01	0
333612	0.01	0
333662	0.01	0
333713	0.01	0
333764	0.00	0
333815	0.01	0
333867	0.00	0
333917	0.00	0
333968	0.00	0
334019	0.00	0
334070	0.00	0
334120	0.00	0
334172	0.00	0
334223	0.00	0
334274	0.00	0
334325	0.00	0
334375	0.00	0
334427	0.00	0
334478	0.00	0
334529	0.00	0
334579	0.00	0
334630	-0.01	0
334682	0.00	0
334733	-0.01	0
334784	0.00	0
334834	0.00	0
334885	0.00	0
334937	0.00	0
334988	0.00	0
335038	0.00	0
335089	0.00	0
335140	0.00	0
335192	0.00	0
335242	0.00	0
335293	0.01	0
335344	0.00	0
335395	0.01	0
335447	0.01	0
335497	0.00	0
335548	0.01	0
335599	0.01	0
335650	0.00	0
335702	0.01	0
335752	0.00	0
335803	0.00	0
335854	0.01	0
335905	0.01	0
335956	0.01	0
336007	0.01	0
336058	0.00	0
336109	0.00	0
336160	0.00	0
336210	0.00	0
336262	0.00	0
336313	0.00	0
336364	0.00	0
336415	0.00	0
336465	0.00	0
336517	0.00	0
336568	0.00	0
336619	0.00	0
336669	0.00	0
336720	0.00	0
336772	-0.01	0
336823	-0.01	0
336874	0.00	0
336924	-0.01	0
336975	0.00	0
337027	-0.01	0
337078	-0.01	0
337129	-0.01	0
337179	-0.01	0
337230	-0.01	0
337282	-0.01	0
337333	-0.01	0
337384	-0.01	0
337434	-0.01	0
337485	-0.01	0
337537	-0.01	0
337588	-0.01	0
337639	-0.01	0
337690	-0.01	0
337740	-0.01	0
337792	-0.01	0
337843	-0.01	0
337894	-0.01	0
337945	-0.01	0
337995	-0.01	0
338046	-0.01	0
338098	0.00	0
338149	0.00	0
338200	0.00	0
338250	0.00	0
338301	0.00	0
338353	0.00	0
338404	0.00	0
338454	0.00	0
338505	0.00	0
338556	0.00	0
338608	0.00	0
338658	0.00	0
338709	0.00	0
338760	0.00	0
338811	0.00	0
338863	0.00	0
338913	0.00	0
338964	0.00	0
339015	0.00	0
339066	0.00	0
339117	0.00	0
339168	0.01	0
339219	0.00	0
339270	0.00	0
339321	0.00	0
339372	0.00	0
339423	0.00	0
339474	0.00	0
339525	0.00	0
339575	0.01	0
339627	0.00	0
339678	0.00	0
339729	0.00	0
339780	0.00	0
339830	0.00	0
339881	-0.01	0
339933	-0.01	0
339984	-0.01	0
340035	-0.01	0
340085	-0.01	0
340136	-0.01	0
340188	-0.01	0
340239	-0.01	0
340290	-0.01	0
340340	-0.01	0
340391	-0.01	0
340443	-0.01	0
340494	-0.01	0
340545	-0.01	0
340595	-0.01	0
340646	-0.01	0
340698	-0.01	0
340749	-0.01	0
340800	-0.01	0
340851	-0.01	0
340901	-0.01	0
340953	-0.01	0
341004	-0.01	0
341055	-0.01	0
341106	-0.01	0
341156	-0.01	0
341208	-0.01	0
341259	-0.01	0
341310	-0.01	0
341361	-0.01	0
341411	-0.01	0
341463	0.00	0
341514	0.00	0
341565	0.01	0
341616	0.01	0
341666	0.01	0
341718	0.02	0
341769	0.02	0
341820	0.02	0
341871	0.03	0
341921	0.04	0
341972	0.04	0
342024	0.04	0
342075	0.04	0
342126	0.05	0
342176	0.05	0
342227	0.05	0
342279	0.05	0
342330	0.05	0
342381	0.06	0
342431	0.06	0
342482	0.06	0
342534	0.06	0
342585	0.06	0
